2.420000000000000000e+02,2.200000000000000000e+02
4.290000000000000000e+02,2.790000000000000000e+02
3.480000000000000000e+02,1.670000000000000000e+02
7.700000000000000000e+01,1.060000000000000000e+02
4.380000000000000000e+02,7.800000000000000000e+01
4.980000000000000000e+02,3.270000000000000000e+02
2.500000000000000000e+02,3.450000000000000000e+02
3.610000000000000000e+02,4.380000000000000000e+02
2.180000000000000000e+02,2.250000000000000000e+02
1.410000000000000000e+02,1.000000000000000000e+00
