0.000000000000000000e+00,2.596150997149434048e+01,2.662818056120244705e+02,1.848891559827130493e+02,1.075406899736095170e+02,1.202081528017130836e+02,1.347924330220357660e+02,6.351377803280166745e+01,4.312307966738924847e+02,2.475035353282857784e+02
2.596150997149434048e+01,0.000000000000000000e+00,2.773157045679166117e+02,1.589276564981690001e+02,9.355746896961247216e+01,1.235475616918440096e+02,1.450000000000000000e+02,7.560423268574319877e+01,4.351574427721534448e+02,2.609674309181128251e+02
2.662818056120244705e+02,2.773157045679166117e+02,0.000000000000000000e+00,3.780608416644072349e+02,2.344120304079976052e+02,1.604244370412438059e+02,1.323215779833357431e+02,2.030664915735730176e+02,1.890026454841307100e+02,3.298484500494128469e+01
1.848891559827130493e+02,1.589276564981690001e+02,3.780608416644072349e+02,0.000000000000000000e+00,1.445579468586905421e+02,2.226971037081533211e+02,2.604860840812806373e+02,2.130211257129207922e+02,4.893260671576775849e+02,3.732693397534815176e+02
1.075406899736095170e+02,9.355746896961247216e+01,2.344120304079976052e+02,1.445579468586905421e+02,0.000000000000000000e+00,7.864477096412704782e+01,1.177200067957864178e+02,8.969392398596461646e+01,3.642320688791693897e+02,2.287116088002530887e+02
1.202081528017130836e+02,1.235475616918440096e+02,1.604244370412438059e+02,2.226971037081533211e+02,7.864477096412704782e+01,0.000000000000000000e+00,4.011234224026316042e+01,6.200000000000000000e+01,3.118493225902535073e+02,1.512878051926195440e+02
1.347924330220357660e+02,1.450000000000000000e+02,1.323215779833357431e+02,2.604860840812806373e+02,1.177200067957864178e+02,4.011234224026316042e+01,0.000000000000000000e+00,7.128113354878693997e+01,3.001283058959950836e+02,1.175967686630886959e+02
6.351377803280166745e+01,7.560423268574319877e+01,2.030664915735730176e+02,2.130211257129207922e+02,8.969392398596461646e+01,6.200000000000000000e+01,7.128113354878693997e+01,0.000000000000000000e+00,3.690338737839658165e+02,1.855262784621089622e+02
4.312307966738924847e+02,4.351574427721534448e+02,1.890026454841307100e+02,4.893260671576775849e+02,3.642320688791693897e+02,3.118493225902535073e+02,3.001283058959950836e+02,3.690338737839658165e+02,0.000000000000000000e+00,2.211108319372888502e+02
2.475035353282857784e+02,2.609674309181128251e+02,3.298484500494128469e+01,3.732693397534815176e+02,2.287116088002530887e+02,1.512878051926195440e+02,1.175967686630886959e+02,1.855262784621089622e+02,2.211108319372888502e+02,0.000000000000000000e+00
