4.210000000000000000e+02,1.260000000000000000e+02
1.550000000000000000e+02,3.530000000000000000e+02
3.380000000000000000e+02,1.720000000000000000e+02
4.620000000000000000e+02,2.600000000000000000e+01
3.500000000000000000e+01,1.870000000000000000e+02
3.810000000000000000e+02,3.330000000000000000e+02
4.370000000000000000e+02,1.400000000000000000e+02
1.790000000000000000e+02,7.500000000000000000e+01
1.510000000000000000e+02,3.860000000000000000e+02
4.870000000000000000e+02,2.110000000000000000e+02
