2.440000000000000000e+02,4.650000000000000000e+02
3.600000000000000000e+01,5.300000000000000000e+01
1.800000000000000000e+01,2.650000000000000000e+02
4.230000000000000000e+02,4.420000000000000000e+02
4.790000000000000000e+02,1.090000000000000000e+02
5.200000000000000000e+01,3.150000000000000000e+02
3.860000000000000000e+02,9.400000000000000000e+01
4.000000000000000000e+01,1.710000000000000000e+02
2.630000000000000000e+02,6.700000000000000000e+01
2.110000000000000000e+02,1.680000000000000000e+02
