8.820188493769077098e+00,9.041873226864618474e+00
1.068233071454323557e+01,1.315071701816390259e+01
9.497495580527278491e+00,1.117267722511084216e+01
7.678070158966711745e+00,1.125094400358709734e+01
1.097944170891294569e+01,1.045091600400290410e+01
1.368945219344356623e+01,6.771258846352106175e+00
9.105607584766366003e+00,1.019918469253613580e+01
1.019214182197316632e+01,9.154027572514248590e+00
9.585945025462921265e+00,1.034770605668155063e+01
1.088239705924582523e+01,6.228395427392439565e+00
